96,ENSG00000058804,1,53765478
96,ENSG00000124789,6,17615035
96,ENSG00000162231,11,62792123
96,ENSG00000069248,1,229440259
96,ENSG00000111581,12,68686951
96,ENSG00000136699,2,130151392
96,ENSG00000094914,12,53307456
96,ENSG00000085415,18,12947133
96,ENSG00000030066,11,47778087
96,ENSG00000184661,8,25459199
96,ENSG00000075188,12,102073103
96,ENSG00000146842,7,130164713
96,ENSG00000119777,2,27032910
96,ENSG00000163002,2,183117513
96,ENSG00000155561,7,135557917
97,ENSG00000256525,17,64477785
97,ENSG00000140521,15,89305198
98,ENSG00000122417,1,86346824
98,ENSG00000176155,17,82101460
98,ENSG00000196544,17,8188345
98,ENSG00000254901,19,19176903
99,ENSG00000196139,10,5035354
99,ENSG00000198610,10,5195462
100,ENSG00000134690,1,37692481
100,ENSG00000089685,17,78214186
101,ENSG00000165476,10,63521401
101,ENSG00000115226,2,27491883
102,ENSG00000111247,12,4538798
102,ENSG00000211892,14,105620506
102,ENSG00000211897,14,105764503
102,ENSG00000178538,8,60185412
103,ENSG00000103710,15,65053337
103,ENSG00000110237,11,73308276
104,ENSG00000180921,8,143723933
104,ENSG00000138674,4,82818509
104,ENSG00000157020,3,10293131
104,ENSG00000113712,5,149492982
104,ENSG00000122126,X,129539849
104,ENSG00000100934,14,39031919
104,ENSG00000138802,4,109433772
104,ENSG00000184363,11,392614
105,ENSG00000166803,15,64364304
105,ENSG00000237649,6,33391823
107,ENSG00000188636,22,44492583
107,ENSG00000050344,7,26152198
107,ENSG00000185022,22,38200767
107,ENSG00000112182,6,89926528
107,ENSG00000082641,17,48048329
107,ENSG00000116044,2,177227595
108,ENSG00000185721,22,31399604
108,ENSG00000132128,1,46261196
108,ENSG00000130119,X,54530211
108,ENSG00000148335,9,129608884
109,ENSG00000119669,14,77024543
109,ENSG00000196923,5,177483394
109,ENSG00000168264,1,234604269
110,ENSG00000174371,1,241847967
110,ENSG00000196387,12,133079838
110,ENSG00000123154,19,12666802
110,ENSG00000101098,20,44751808
111,ENSG00000060982,12,24810024
111,ENSG00000169398,8,140657900
111,ENSG00000242550,18,63897174
112,ENSG00000136754,10,26746593
112,ENSG00000175866,17,81035122
112,ENSG00000158195,1,27404230
112,ENSG00000162522,1,32741830
113,ENSG00000257727,12,56309842
113,ENSG00000197746,10,71816298
114,ENSG00000189334,1,153614255
114,ENSG00000092295,14,24249114
114,ENSG00000188643,1,153606886
114,ENSG00000179477,17,8072636
115,ENSG00000164695,8,81732448
115,ENSG00000075643,18,36187497
115,ENSG00000162065,16,2475051
115,ENSG00000255112,18,11851413
116,ENSG00000141384,18,26225936
116,ENSG00000137413,6,42050513
116,ENSG00000187325,X,78129748
116,ENSG00000273841,5,69364743
117,ENSG00000241468,7,99448475
117,ENSG00000168830,6,86937528
117,ENSG00000099624,19,1241746
117,ENSG00000124172,20,59025475
117,ENSG00000154723,21,25716503
118,ENSG00000139531,12,55997180
118,ENSG00000189252,X,143508735
119,ENSG00000090447,16,4257186
119,ENSG00000115488,2,233032672
119,ENSG00000196227,20,59933764
119,ENSG00000139197,12,7188685
120,ENSG00000165929,14,91779746
120,ENSG00000144597,3,15427598
120,ENSG00000132952,13,30617693
121,ENSG00000145916,5,178130996
121,ENSG00000241186,3,46574534
122,ENSG00000099875,19,2037465
122,ENSG00000162889,1,206684944
122,ENSG00000112062,6,36027677
122,ENSG00000111266,12,12473282
123,ENSG00000131941,19,32978592
123,ENSG00000153094,2,111119378
124,ENSG00000107872,10,102419189
124,ENSG00000055130,7,148697914
125,ENSG00000131626,11,70270700
125,ENSG00000132254,11,6474683
125,ENSG00000137713,11,111726908
125,ENSG00000078304,14,101761798
125,ENSG00000112640,6,42984553
125,ENSG00000154001,14,63371364
125,ENSG00000113575,5,134194332
126,ENSG00000143977,2,70281362
126,ENSG00000139343,12,95858928
127,ENSG00000123080,1,50960745
127,ENSG00000147889,9,21967753
127,ENSG00000135446,12,57747727
127,ENSG00000119900,6,71288811
128,ENSG00000168827,3,158644278
128,ENSG00000138078,2,44316281
128,ENSG00000085760,2,55236595
128,ENSG00000011376,3,45388561
129,ENSG00000075415,12,98593591
129,ENSG00000178537,3,48856926
129,ENSG00000152234,18,46080248
129,ENSG00000165629,10,7788147
129,ENSG00000163584,3,170864875
129,ENSG00000169100,X,1386152
129,ENSG00000151729,4,185143266
130,ENSG00000094975,1,172532349
130,ENSG00000137976,1,84398532
131,ENSG00000177733,5,137745651
131,ENSG00000175130,1,32333839
131,ENSG00000197451,5,178204533
132,ENSG00000000938,1,27612064
132,ENSG00000058091,7,90466424
133,ENSG00000273024,7,65647823
133,ENSG00000149262,11,77878720
133,ENSG00000153207,1,246839098
134,ENSG00000177485,X,120250752
134,ENSG00000179046,4,188091273
135,ENSG00000167985,11,61430042
135,ENSG00000163114,4,95840093
135,ENSG00000117118,1,17018722
135,ENSG00000073578,5,218241
136,ENSG00000127884,10,133362485
136,ENSG00000130005,19,1397026
137,ENSG00000138722,4,89879532
137,ENSG00000198734,1,169511951
138,ENSG00000183624,3,129278828
138,ENSG00000117748,1,27891524
138,ENSG00000106399,7,7636518
138,ENSG00000134058,5,69234795
138,ENSG00000132383,17,1829702
138,ENSG00000129197,17,5419641
138,ENSG00000108064,10,58385345
138,ENSG00000204086,X,96883908
139,ENSG00000163728,3,180602163
139,ENSG00000136450,17,58000919
139,ENSG00000187514,2,231706895
140,ENSG00000111196,12,10604193
140,ENSG00000105321,19,47255980
141,ENSG00000100284,22,35299275
141,ENSG00000106399,7,7636518
142,ENSG00000144134,2,113627229
142,ENSG00000109881,11,27330827
143,ENSG00000178372,10,5498697
143,ENSG00000167880,17,76004502
143,ENSG00000163207,1,152908546
143,ENSG00000163220,1,153357854
143,ENSG00000137699,11,120111286
143,ENSG00000025708,22,50525752
143,ENSG00000118898,16,4882507
144,ENSG00000178084,3,184053047
144,ENSG00000204427,6,31686955
145,ENSG00000168675,18,13217498
145,ENSG00000002746,7,43112629
145,ENSG00000108854,17,64542282
145,ENSG00000154803,17,17212212
146,ENSG00000114796,3,183635610
146,ENSG00000036257,2,224470150
146,ENSG00000087448,12,27780048
146,ENSG00000112078,6,36442767
147,ENSG00000171004,X,132626016
147,ENSG00000016864,3,52694488
148,ENSG00000143207,1,175944831
148,ENSG00000157557,21,38805183
149,ENSG00000162066,16,2520357
149,ENSG00000113552,5,141991749
149,ENSG00000163281,4,44682200
150,ENSG00000276293,17,38765689
150,ENSG00000150867,10,22534854
150,ENSG00000166908,12,57591174
151,ENSG00000051596,5,175917873
151,ENSG00000162775,1,110338506
151,ENSG00000058673,1,203795654
151,ENSG00000163634,3,63833870
151,ENSG00000074356,17,3802158
151,ENSG00000198563,6,31530219
151,ENSG00000100296,22,29505879
151,ENSG00000125676,X,123600561
151,ENSG00000123136,19,14408798
151,ENSG00000160392,19,40319536
151,ENSG00000079134,18,214520
151,ENSG00000100227,22,42583721
151,ENSG00000131652,16,3024027
152,ENSG00000169045,5,179614178
152,ENSG00000120948,1,11012344
153,ENSG00000185112,3,194685883
153,ENSG00000068971,11,64917553
154,ENSG00000075618,7,5592816
154,ENSG00000157191,1,16440721
154,ENSG00000089818,12,8076939
155,ENSG00000132361,17,2689386
155,ENSG00000084774,2,27217369
156,ENSG00000120738,5,138465479
156,ENSG00000099399,X,30215563
157,ENSG00000100330,22,29883155
157,ENSG00000115946,2,68157888
158,ENSG00000136875,9,113275343
158,ENSG00000117360,1,150321479
158,ENSG00000075856,12,108522214
158,ENSG00000175467,11,65961728
158,ENSG00000105618,19,54115410
159,ENSG00000083067,9,70529063
159,ENSG00000099985,22,30262829
159,ENSG00000134352,5,55935095
160,ENSG00000175567,11,73974672
160,ENSG00000108602,17,19737984
160,ENSG00000125245,13,99254714
161,ENSG00000149679,20,62388632
161,ENSG00000134508,18,23134564
161,ENSG00000111731,12,22448583
161,ENSG00000172500,11,65883741
161,ENSG00000177728,17,75441159
162,ENSG00000140395,15,78277835
162,ENSG00000100503,14,50719763
162,ENSG00000113597,5,65625004
163,ENSG00000185238,11,20387558
163,ENSG00000126249,19,34404399
164,ENSG00000120265,6,149749443
164,ENSG00000168393,2,241675747
164,ENSG00000114648,3,47282917
164,ENSG00000075142,7,88205118
164,ENSG00000161618,19,49453225
164,ENSG00000161179,22,21628089
165,ENSG00000237649,6,33391823
165,ENSG00000169629,2,112368369
165,ENSG00000153201,2,108719482
165,ENSG00000093000,22,45163925
165,ENSG00000124789,6,17615035
165,ENSG00000100401,22,41245611
165,ENSG00000184661,8,25459199
166,ENSG00000075618,7,5592816
166,ENSG00000164091,3,52254434
167,ENSG00000114374,Y,12537650
167,ENSG00000120694,13,31134973
167,ENSG00000114383,3,50320027
167,ENSG00000159593,16,66802875
168,ENSG00000095002,2,47403067
168,ENSG00000004700,12,21468910
169,ENSG00000139344,12,95943331
169,ENSG00000119125,9,72114595
170,ENSG00000160588,11,118226690
170,ENSG00000132589,17,28879335
171,ENSG00000123737,4,121801317
171,ENSG00000223496,16,70246778
171,ENSG00000171824,1,11066618
171,ENSG00000107371,9,37766978
171,ENSG00000166938,15,66293217
171,ENSG00000171311,10,97435909
171,ENSG00000178896,8,144078648
171,ENSG00000197223,2,68041130
171,ENSG00000130713,9,130693721
171,ENSG00000120699,13,36998816
171,ENSG00000077348,19,41386374
171,ENSG00000135698,16,82147798
171,ENSG00000075914,3,44975241
173,ENSG00000167468,19,1103926
173,ENSG00000169567,5,131159027
174,ENSG00000056972,6,111555381
174,ENSG00000103485,16,29663279
174,ENSG00000162437,1,64745095
175,ENSG00000156017,9,74980790
175,ENSG00000275183,19,54461732
175,ENSG00000125352,X,119870475
175,ENSG00000151623,4,148078762
176,ENSG00000168671,5,36035021
176,ENSG00000185920,9,95442980
177,ENSG00000087301,14,52430596
177,ENSG00000163389,3,119468963
177,ENSG00000141012,16,88813734
177,ENSG00000167123,9,128411751
177,ENSG00000100299,22,50622754
177,ENSG00000164291,5,95555101
177,ENSG00000110013,11,124633113
178,ENSG00000133138,X,106802673
178,ENSG00000147592,8,70635318
178,ENSG00000197226,5,179862066
179,ENSG00000070018,12,12116025
179,ENSG00000162337,11,68312591
180,ENSG00000136104,13,50909747
180,ENSG00000137200,6,37433219
180,ENSG00000165813,10,114120862
180,ENSG00000104889,19,12806556
181,ENSG00000173992,11,66593153
181,ENSG00000141295,17,47837692
182,ENSG00000145868,5,148383935
182,ENSG00000113391,5,93617725
182,ENSG00000104760,8,17864380
182,ENSG00000099992,22,30291990
183,ENSG00000145375,4,122923078
183,ENSG00000171763,15,45402336
184,ENSG00000124103,20,56517187
184,ENSG00000154127,11,122655722
185,ENSG00000172889,9,136658856
185,ENSG00000114942,2,206159585
185,ENSG00000254772,11,62559596
185,ENSG00000104529,8,143579697
185,ENSG00000204394,6,31777518
185,ENSG00000156508,6,73515750
185,ENSG00000126777,14,55559072
187,ENSG00000139977,14,57390544
187,ENSG00000112033,6,35342558
188,ENSG00000172115,7,25118656
188,ENSG00000103018,16,69424619
189,ENSG00000088356,20,31944337
189,ENSG00000198682,10,87659613
189,ENSG00000155959,X,155197007
189,ENSG00000143256,1,161100556
190,ENSG00000145868,5,148383935
190,ENSG00000113391,5,93617725
190,ENSG00000104760,8,17864380
190,ENSG00000124608,6,44298731
191,ENSG00000136813,9,111360692
191,ENSG00000119314,9,112217716
191,ENSG00000167315,18,49782164
192,ENSG00000206341,6,29887752
192,ENSG00000204592,6,30489509
192,ENSG00000204525,6,31268749
192,ENSG00000171551,2,232479827
192,ENSG00000172071,2,88556741
193,ENSG00000162385,1,53226900
193,ENSG00000173898,11,66685248
194,ENSG00000137040,9,6011025
194,ENSG00000025800,1,32108056
195,ENSG00000092621,1,119648411
195,ENSG00000119318,9,107283137
195,ENSG00000135018,9,83659968
195,ENSG00000160803,1,156035299
196,ENSG00000072778,17,7217125
196,ENSG00000167863,17,75038863
196,ENSG00000169020,4,672436
196,ENSG00000110955,12,56638175
196,ENSG00000099624,19,1241746
196,ENSG00000116459,1,111448864
196,ENSG00000167283,11,118401606
196,ENSG00000241837,21,33903453
197,ENSG00000148835,10,103367976
197,ENSG00000064313,8,119730774
197,ENSG00000112592,6,170554302
198,ENSG00000148229,9,113407235
198,ENSG00000177084,12,132623753
198,ENSG00000115350,2,74958643
199,ENSG00000174851,11,66284580
199,ENSG00000145817,5,144158162
199,ENSG00000167645,19,38303558
200,ENSG00000087460,20,58839718
200,ENSG00000109180,4,48805212
200,ENSG00000141404,18,11689264
200,ENSG00000067445,X,54920462
200,ENSG00000102316,X,54807599
201,ENSG00000159267,21,36750888
201,ENSG00000171722,1,162373203
201,ENSG00000165219,9,125261794
202,ENSG00000146731,7,56051685
202,ENSG00000135387,11,34051731
202,ENSG00000156261,21,29055805
203,ENSG00000188493,19,40740856
203,ENSG00000110047,11,64851642
204,ENSG00000128512,7,111726110
204,ENSG00000150760,10,126905409
204,ENSG00000197024,7,149126416
204,ENSG00000114316,3,49277144
204,ENSG00000088538,3,50674927
204,ENSG00000155849,7,36854361
204,ENSG00000147459,8,25184689
204,ENSG00000062598,20,46366050
205,ENSG00000118007,3,136336236
205,ENSG00000108055,10,110567691
205,ENSG00000101972,X,123960212
205,ENSG00000164754,8,116845934
205,ENSG00000062650,10,86435256
205,ENSG00000146670,11,65066300
205,ENSG00000077935,22,45344063
206,ENSG00000007080,19,17933015
206,ENSG00000143486,1,206571292
206,ENSG00000114784,3,40309707
207,ENSG00000170043,17,7930345
207,ENSG00000181029,19,7680833
207,ENSG00000196459,X,13712244
207,ENSG00000007255,19,45162928
207,ENSG00000054116,1,36136570
207,ENSG00000167515,16,88856220
207,ENSG00000171853,2,3379675
207,ENSG00000168538,4,183659267
207,ENSG00000153339,18,31829180
207,ENSG00000196655,11,119018763
208,ENSG00000137831,15,70654554
208,ENSG00000145050,3,51385291
209,ENSG00000158411,2,99161427
209,ENSG00000110719,11,68039025
209,ENSG00000160131,X,151396515
209,ENSG00000182220,X,40579372
210,ENSG00000143147,1,168079543
210,ENSG00000165059,9,69012529
210,ENSG00000108946,17,68511780
210,ENSG00000111254,12,4615508
211,ENSG00000180098,1,28553085
211,ENSG00000185246,14,45084107
212,ENSG00000170369,20,23823769
212,ENSG00000170373,20,23747553
213,ENSG00000104147,15,41309273
213,ENSG00000129534,14,45203190
213,ENSG00000159055,21,32268228
214,ENSG00000174839,3,57625454
214,ENSG00000136643,1,213051233
214,ENSG00000161682,17,44353215
215,ENSG00000151657,10,7750962
215,ENSG00000204569,6,30600413
216,ENSG00000173706,3,124965710
216,ENSG00000131981,14,55124110
216,ENSG00000069188,17,73334384
216,ENSG00000101680,18,6941742
216,ENSG00000085563,7,87503017
216,ENSG00000146555,7,3301252
216,ENSG00000255730,19,41350853
216,ENSG00000106278,7,121873089
218,ENSG00000077312,19,40750637
218,ENSG00000106245,7,99408641
218,ENSG00000198563,6,31530219
218,ENSG00000119953,10,110290730
218,ENSG00000140829,16,72093613
219,ENSG00000137074,9,32886601
219,ENSG00000170500,2,100271875
219,ENSG00000010295,12,6538375
219,ENSG00000169991,1,18904280
219,ENSG00000174405,13,108207439
219,ENSG00000152422,5,83077498
220,ENSG00000168036,3,41194741
220,ENSG00000044115,5,138610967
220,ENSG00000040731,5,24487100
221,ENSG00000115866,2,135905881
221,ENSG00000196305,9,92210207
221,ENSG00000164022,4,106315544
221,ENSG00000166986,12,57475445
221,ENSG00000124802,6,8073360
221,ENSG00000065427,16,75627474
221,ENSG00000137575,8,58552924
221,ENSG00000106305,7,6009255
221,ENSG00000133706,5,146113034
221,ENSG00000113643,5,168486451
221,ENSG00000172053,3,49095932
222,ENSG00000123643,5,151437046
222,ENSG00000131409,19,50516892
222,ENSG00000171365,X,49922596
