106,12,104303739,17,62458658
107,8,53966552,X,120594010
108,8,53966552,14,45115599
109,X,120594010,14,45115599
110,1,174159410,9,122940833
111,1,174159410,6,3722614
112,9,122940833,6,3722614
113,13,52642425,19,5691834
114,2,53787044,10,48153088
115,2,53787044,14,81471547
116,2,53787044,12,57693955
117,10,48153088,14,81471547
118,10,48153088,12,57693955
119,14,81471547,12,57693955
120,12,54575387,17,7420324
121,10,68721012,1,183023420
122,8,119833976,16,69118010
123,4,174283730,12,89419718
124,9,113275343,11,65961728
125,3,10115675,X,17375420
126,3,10115675,2,203394345
127,3,10115675,10,26746593
128,X,17375420,2,203394345
129,X,17375420,10,26746593
130,2,203394345,10,26746593
131,7,23504780,2,200853009
132,6,49785660,17,6640985
133,6,49785660,1,33007940
134,6,49785660,12,57782761
135,17,6640985,1,33007940
136,17,6640985,12,57782761
137,1,33007940,12,57782761
138,22,30554635,19,43192702
139,22,30554635,19,43007656
140,19,33299934,17,42980565
141,19,33299934,17,5282265
142,19,33299934,9,136796338
143,17,42980565,9,136796338
144,17,5282265,9,136796338
145,12,53307456,2,27032910
146,12,53307456,9,128504700
147,12,53307456,2,130151392
148,12,53307456,16,1308880
149,12,53307456,17,75165586
150,12,53307456,7,130164713
151,12,53307456,1,53765478
152,12,53307456,3,185582496
153,12,53307456,1,28505943
154,12,53307456,2,202206180
155,12,53307456,11,62792123
156,2,27032910,9,128504700
157,2,27032910,16,1308880
158,2,27032910,17,75165586
159,2,27032910,7,130164713
160,2,27032910,1,53765478
161,2,27032910,3,185582496
162,2,27032910,1,28505943
163,2,27032910,11,62792123
164,2,27032910,12,57055643
165,9,128504700,2,130151392
166,9,128504700,16,1308880
167,9,128504700,17,75165586
168,9,128504700,7,130164713
169,9,128504700,1,53765478
170,9,128504700,3,185582496
171,9,128504700,1,28505943
172,9,128504700,2,202206180
173,9,128504700,11,62792123
174,9,128504700,12,57055643
175,2,130151392,16,1308880
176,2,130151392,17,75165586
177,2,130151392,7,130164713
178,2,130151392,1,53765478
179,2,130151392,3,185582496
180,2,130151392,1,28505943
181,2,130151392,11,62792123
182,2,130151392,12,57055643
183,16,1308880,17,75165586
184,16,1308880,7,130164713
185,16,1308880,1,53765478
186,16,1308880,3,185582496
187,16,1308880,1,28505943
188,16,1308880,2,202206180
189,16,1308880,11,62792123
190,16,1308880,12,57055643
191,17,75165586,7,130164713
192,17,75165586,1,53765478
193,17,75165586,3,185582496
194,17,75165586,1,28505943
195,17,75165586,2,202206180
196,17,75165586,11,62792123
197,17,75165586,12,57055643
198,7,130164713,1,53765478
199,7,130164713,3,185582496
200,7,130164713,1,28505943
201,7,130164713,2,202206180
202,7,130164713,11,62792123
203,7,130164713,12,57055643
204,1,53765478,3,185582496
205,1,53765478,2,202206180
206,1,53765478,11,62792123
207,1,53765478,12,57055643
208,3,185582496,1,28505943
209,3,185582496,2,202206180
210,3,185582496,11,62792123
211,3,185582496,12,57055643
212,1,28505943,2,202206180
213,1,28505943,11,62792123
214,1,28505943,12,57055643
215,2,202206180,11,62792123
216,2,202206180,12,57055643
217,11,62792123,12,57055643
218,20,37983007,16,28097979
219,20,37983007,2,43230836
220,16,28097979,2,43230836
221,7,88205118,15,74890005
222,5,154887411,2,43222402
223,2,43222402,5,157743712
224,22,21642302,1,1434861
225,22,21642302,7,6754109
226,1,1434861,7,6754109
227,1,171485551,19,617221
228,1,171485551,3,25597905
229,1,171485551,12,49366584
230,1,171485551,X,154389955
231,1,171485551,14,73490933
232,1,171485551,17,782353
233,1,171485551,7,73440406
234,1,171485551,3,51993522
235,19,617221,3,25597905
236,19,617221,12,49366584
237,19,617221,X,154389955
238,19,617221,14,73490933
239,19,617221,17,782353
240,19,617221,7,73440406
241,19,617221,3,51993522
242,3,25597905,12,49366584
243,3,25597905,X,154389955
244,3,25597905,14,73490933
245,3,25597905,17,782353
246,3,25597905,7,73440406
247,12,49366584,X,154389955
248,12,49366584,14,73490933
249,12,49366584,17,782353
250,12,49366584,7,73440406
251,12,49366584,3,51993522
252,X,154389955,14,73490933
253,X,154389955,17,782353
254,X,154389955,7,73440406
255,X,154389955,3,51993522
256,14,73490933,17,782353
257,14,73490933,7,73440406
258,14,73490933,3,51993522
259,17,782353,7,73440406
260,17,782353,3,51993522
261,7,73440406,3,51993522
262,1,46040140,19,18153163
263,1,46040140,5,68215756
264,1,46040140,3,179148114
265,1,46040140,3,138652698
266,1,46040140,2,225399710
267,19,18153163,5,68215756
268,19,18153163,1,9651731
269,19,18153163,3,179148114
270,19,18153163,3,138652698
271,19,18153163,2,225399710
272,5,68215756,1,9651731
273,5,68215756,3,179148114
274,5,68215756,3,138652698
275,5,68215756,2,225399710
276,1,9651731,3,179148114
277,1,9651731,3,138652698
278,1,9651731,2,225399710
279,3,179148114,2,225399710
280,3,138652698,2,225399710
281,16,69118010,X,47190861
282,16,69118010,4,68815994
283,X,47190861,4,68815994
284,1,151197949,14,78170373
285,1,151197949,19,3630183
286,1,151197949,5,181222499
287,14,78170373,19,3630183
288,14,78170373,5,181222499
289,19,3630183,5,181222499
290,8,10764961,2,189441446
291,8,10764961,X,73212299
292,8,10764961,17,7288263
293,8,10764961,2,28894667
294,8,10764961,19,39834458
295,8,10764961,19,19900913
296,2,189441446,X,73212299
297,2,189441446,17,7288263
298,2,189441446,8,55773446
299,2,189441446,19,39834458
300,2,189441446,19,19900913
301,X,73212299,17,7288263
302,X,73212299,2,28894667
303,X,73212299,8,55773446
304,X,73212299,19,39834458
305,X,73212299,19,19900913
306,17,7288263,2,28894667
307,17,7288263,8,55773446
308,17,7288263,19,39834458
309,17,7288263,19,19900913
310,2,28894667,8,55773446
311,2,28894667,19,39834458
312,2,28894667,19,19900913
313,8,55773446,19,39834458
314,8,55773446,19,19900913
315,19,47113274,20,30377372
316,19,47113274,12,21437615
317,20,30377372,12,21437615
318,20,30377372,19,18374731
319,12,21437615,19,18374731
320,2,165857475,17,142789
321,2,165857475,16,30005514
322,17,142789,16,30005514
323,22,21628089,12,6867119
324,22,21628089,3,53224712
325,22,21628089,6,149749443
326,22,21628089,1,8861000
327,12,6867119,3,53224712
328,12,6867119,6,149749443
329,12,6867119,1,8861000
330,3,53224712,6,149749443
331,3,53224712,1,8861000
332,6,149749443,1,8861000
333,12,79773563,3,52410660
334,17,76004502,1,152908546
335,17,76004502,9,128149071
336,17,76004502,1,153357854
337,17,76004502,11,120111286
338,17,76004502,22,50525752
339,17,76004502,16,4882507
340,1,152908546,9,128149071
341,1,152908546,11,120111286
342,1,152908546,22,50525752
343,1,152908546,16,4882507
344,9,128149071,1,153357854
345,9,128149071,11,120111286
346,9,128149071,22,50525752
347,9,128149071,16,4882507
348,1,153357854,11,120111286
349,1,153357854,22,50525752
350,1,153357854,16,4882507
351,11,120111286,22,50525752
352,11,120111286,16,4882507
353,22,50525752,16,4882507
354,X,47217860,12,96278261
355,X,47217860,17,43044295
356,X,47217860,6,53001279
357,12,96278261,17,43044295
358,12,96278261,6,53001279
359,17,43044295,6,53001279
360,14,23272422,11,67398183
361,14,23272422,19,45091396
362,14,23272422,2,61145068
363,11,67398183,19,45091396
364,11,67398183,2,61145068
365,19,45091396,2,61145068
366,11,108222484,8,21919662
367,11,108222484,7,726699
368,8,21919662,7,726699
369,10,96832282,6,26156354
370,12,119685791,9,4662294
371,12,119685791,22,21919425
372,9,4662294,22,21919425
373,17,49575858,10,102503987
374,6,37170152,14,103385392
375,7,102464956,16,46689643
376,7,102464956,18,13663347
377,7,102464956,1,52372829
378,7,102464956,2,200908977
379,7,104126341,16,46689643
380,7,104126341,18,13663347
381,7,104126341,1,52372829
382,7,104126341,2,200908977
383,16,46689643,18,13663347
384,16,46689643,1,52372829
385,16,46689643,2,200908977
386,18,13663347,1,52372829
387,18,13663347,2,200908977
388,1,52372829,2,200908977
389,1,43358981,10,70882280
390,1,43358981,11,13388001
391,1,43358981,15,40161023
392,1,43358981,6,36442767
393,1,43358981,10,123154402
394,1,43358981,5,134905120
395,10,70882280,11,13388001
396,10,70882280,15,40161023
397,10,70882280,6,36442767
398,10,70882280,5,134905120
399,11,13388001,15,40161023
400,11,13388001,6,36442767
401,11,13388001,10,123154402
402,11,13388001,5,134905120
403,15,40161023,6,36442767
404,15,40161023,10,123154402
405,15,40161023,5,134905120
406,6,36442767,10,123154402
407,6,36442767,5,134905120
408,10,123154402,5,134905120
409,11,6603708,12,120210439
410,11,6603708,22,44172956
411,11,6603708,22,43999211
412,11,6603708,2,108534355
413,11,6603708,10,16590611
414,12,120210439,22,44172956
415,12,120210439,22,43999211
416,12,120210439,11,12377563
417,12,120210439,2,108534355
418,12,120210439,10,16590611
419,22,44172956,11,12377563
420,22,44172956,2,108534355
421,22,44172956,10,16590611
422,22,43999211,11,12377563
423,22,43999211,2,108534355
424,22,43999211,10,16590611
425,11,12377563,2,108534355
426,11,12377563,10,16590611
427,2,108534355,10,16590611
428,17,18840085,16,31180110
429,17,18840085,11,85957175
430,17,18840085,22,29268009
431,16,31180110,11,85957175
432,16,31180110,22,29268009
433,11,85957175,22,29268009
434,13,77697687,6,30600413
435,13,77697687,11,46743048
436,13,77697687,10,121989163
437,13,77697687,14,21476597
438,13,77697687,8,38728186
439,13,77697687,4,48341529
440,6,30600413,11,46743048
441,6,30600413,10,121989163
442,6,30600413,14,21476597
443,6,30600413,8,38728186
444,6,30600413,4,48341529
445,11,46743048,10,121989163
446,11,46743048,14,21476597
447,11,46743048,8,38728186
448,11,46743048,4,48341529
449,10,121989163,14,21476597
450,10,121989163,8,38728186
451,10,121989163,4,48341529
452,14,21476597,8,38728186
453,14,21476597,4,48341529
454,8,38728186,4,48341529
455,3,36985043,4,120055623
456,3,36985043,6,43629540
457,4,120055623,6,43629540
458,11,46743048,8,38728186
459,11,46743048,13,77697687
460,11,46743048,10,121989163
461,11,46743048,14,21476597
462,8,38728186,13,77697687
463,8,38728186,10,121989163
464,8,38728186,14,21476597
465,13,77697687,10,121989163
466,13,77697687,14,21476597
467,10,121989163,14,21476597
468,1,27830782,11,28020619
469,1,27830782,11,67398183
470,1,27830782,20,3753508
471,11,28020619,20,3753508
472,11,67398183,20,3753508
473,16,84122141,2,227362038
474,16,84122141,5,150400041
475,2,227362038,5,150400041
476,8,102204502,2,10120698
477,13,44939249,17,36486629
478,13,44939249,4,153152342
479,13,44939249,15,74957219
480,17,36486629,4,153152342
481,17,36486629,15,74957219
482,4,153152342,15,74957219
483,2,96266159,15,64072565
484,3,47282917,7,44379119
485,7,37905932,3,188153284
486,7,37905932,3,135965728
487,7,37905932,3,45555394
488,14,67294371,2,70935900
489,14,67294371,10,69269984
490,14,67294371,17,4959226
491,14,67294371,22,17592136
492,14,67294371,16,67389809
493,2,70935900,10,69269984
494,2,70935900,17,4959226
495,2,70935900,22,17592136
496,2,70935900,16,67389809
497,10,69269984,17,4959226
498,10,69269984,22,17592136
499,10,69269984,16,67389809
500,17,4959226,22,17592136
501,17,4959226,16,67389809
502,22,17592136,16,67389809
503,14,31025106,1,113894194
504,22,29205896,15,85759326
505,4,79406361,6,87152833
506,4,79406361,1,160608106
507,6,87152833,1,160608106
508,16,20702816,7,134744252
509,16,20702816,11,111874056
510,7,134744252,11,111874056
511,9,74980790,19,54461732
512,9,74980790,4,148078762
513,9,74980790,17,28364356
514,19,54461732,4,148078762
515,19,54461732,17,28364356
516,4,148078762,17,28364356
517,9,120751978,X,143508735
518,9,120751978,19,38941401
519,X,143508735,19,38941401
520,11,124633113,1,37793802
521,7,94907202,20,3753508
522,7,94907202,15,77100656
523,7,94907202,12,51061205
524,7,94907202,19,1228287
525,7,94907202,5,122311354
526,7,94907202,19,54448887
527,7,94907202,12,110719680
528,7,98106862,20,3753508
529,7,98106862,15,77100656
530,7,98106862,12,51061205
531,7,98106862,19,1228287
532,7,98106862,5,122311354
533,7,98106862,19,54448887
534,7,98106862,12,110719680
535,20,3753508,15,77100656
536,20,3753508,12,51061205
537,20,3753508,19,1228287
538,20,3753508,5,122311354
539,20,3753508,19,54448887
540,20,3753508,12,110719680
541,15,77100656,12,51061205
542,15,77100656,19,1228287
543,15,77100656,5,122311354
544,15,77100656,19,54448887
545,15,77100656,12,110719680
546,12,51061205,19,1228287
547,12,51061205,5,122311354
548,12,51061205,19,54448887
549,19,1228287,5,122311354
550,19,1228287,12,110719680
551,5,122311354,19,54448887
552,5,122311354,12,110719680
553,19,54448887,12,110719680
554,10,93496612,2,3379675
555,1,246566444,19,1228287
556,1,246566444,12,51061205
557,1,246566444,12,110719680
558,19,1228287,12,51061205
559,19,1228287,12,110719680
560,3,39141855,11,67398183
561,3,39141855,19,45091396
562,3,39141855,2,61145068
563,11,67398183,19,45091396
564,11,67398183,2,61145068
565,19,45091396,2,61145068
566,14,55366391,10,63133247
567,14,55366391,6,127472794
568,10,63133247,6,127472794
569,11,62707676,13,44939249
570,11,62707676,4,153152342
571,11,62707676,3,84958981
572,11,62707676,17,36486629
573,11,62707676,15,74957219
574,13,44939249,4,153152342
575,13,44939249,3,84958981
576,13,44939249,11,72576141
577,13,44939249,17,36486629
578,13,44939249,15,74957219
579,4,153152342,3,84958981
580,4,153152342,11,72576141
581,4,153152342,17,36486629
582,4,153152342,15,74957219
583,3,84958981,11,72576141
584,3,84958981,17,36486629
585,3,84958981,15,74957219
586,11,72576141,17,36486629
587,11,72576141,15,74957219
588,17,36486629,15,74957219
589,17,82614562,5,80626226
590,X,13734745,8,17922840
591,X,13734745,8,67062426
592,X,13734745,16,649311
593,X,13734745,3,123897305
594,8,17922840,16,649311
595,8,17922840,3,123897305
596,8,67062426,16,649311
597,8,67062426,3,123897305
598,16,649311,3,123897305
599,14,60709539,17,47831634
600,14,105300563,17,47831634
601,16,8674596,15,49155656
602,16,8674596,1,63593411
603,16,8674596,9,38392702
604,15,49155656,1,63593411
605,15,49155656,9,38392702
606,1,63593411,9,38392702
607,4,40810027,20,62231922
608,4,40810027,15,90930180
609,20,62231922,15,90930180
610,4,24517441,19,47713422
611,7,23181841,9,128504700
612,7,23181841,9,128947699
613,7,23181841,2,112368369
614,7,23181841,17,75205659
615,7,23181841,2,202206180
616,7,23181841,5,37288137
617,7,23181841,3,13316235
618,7,23181841,16,56730118
619,7,23181841,11,3671083
620,7,23181841,6,149724315
621,7,23181841,2,108719482
622,7,23181841,1,53765478
623,7,23181841,6,17615035
624,7,23181841,11,62792123
625,7,23181841,1,229440259
626,7,23181841,12,68686951
627,7,23181841,2,130151392
628,7,23181841,12,53307456
629,7,23181841,18,12947133
630,7,23181841,11,47778087
631,7,23181841,8,25459199
632,7,23181841,12,102073103
633,7,23181841,2,27032910
634,7,23181841,2,183117513
635,9,128504700,2,112368369
636,9,128504700,17,75205659
637,9,128504700,2,202206180
638,9,128504700,5,37288137
639,9,128504700,3,13316235
640,9,128504700,16,56730118
641,9,128504700,11,3671083
642,9,128504700,6,149724315
643,9,128504700,2,108719482
644,9,128504700,1,53765478
645,9,128504700,6,17615035
646,9,128504700,11,62792123
647,9,128504700,1,229440259
648,9,128504700,12,68686951
649,9,128504700,2,130151392
650,9,128504700,12,53307456
651,9,128504700,18,12947133
652,9,128504700,11,47778087
653,9,128504700,8,25459199
654,9,128504700,12,102073103
655,9,128504700,7,130164713
656,9,128504700,2,27032910
657,9,128504700,2,183117513
658,9,128504700,7,135557917
659,9,128947699,2,112368369
660,9,128947699,17,75205659
661,9,128947699,2,202206180
662,9,128947699,5,37288137
663,9,128947699,3,13316235
664,9,128947699,16,56730118
665,9,128947699,11,3671083
666,9,128947699,6,149724315
667,9,128947699,2,108719482
668,9,128947699,1,53765478
669,9,128947699,6,17615035
670,9,128947699,11,62792123
671,9,128947699,1,229440259
672,9,128947699,12,68686951
673,9,128947699,2,130151392
674,9,128947699,12,53307456
675,9,128947699,18,12947133
676,9,128947699,11,47778087
677,9,128947699,8,25459199
678,9,128947699,12,102073103
679,9,128947699,7,130164713
680,9,128947699,2,27032910
681,9,128947699,2,183117513
682,9,128947699,7,135557917
683,2,112368369,17,75205659
684,2,112368369,5,37288137
685,2,112368369,3,13316235
686,2,112368369,16,56730118
687,2,112368369,11,3671083
688,2,112368369,6,149724315
689,2,112368369,1,53765478
690,2,112368369,6,17615035
691,2,112368369,11,62792123
692,2,112368369,1,229440259
693,2,112368369,12,68686951
694,2,112368369,12,53307456
695,2,112368369,18,12947133
696,2,112368369,11,47778087
697,2,112368369,8,25459199
698,2,112368369,12,102073103
699,2,112368369,7,130164713
700,2,112368369,7,135557917
701,17,75205659,2,202206180
702,17,75205659,5,37288137
703,17,75205659,3,13316235
704,17,75205659,16,56730118
705,17,75205659,11,3671083
706,17,75205659,6,149724315
707,17,75205659,2,108719482
708,17,75205659,1,53765478
709,17,75205659,6,17615035
710,17,75205659,11,62792123
711,17,75205659,1,229440259
712,17,75205659,12,68686951
713,17,75205659,2,130151392
714,17,75205659,12,53307456
715,17,75205659,18,12947133
716,17,75205659,11,47778087
717,17,75205659,8,25459199
718,17,75205659,12,102073103
719,17,75205659,7,130164713
720,17,75205659,2,27032910
721,17,75205659,2,183117513
722,17,75205659,7,135557917
723,2,202206180,5,37288137
724,2,202206180,3,13316235
725,2,202206180,16,56730118
726,2,202206180,11,3671083
727,2,202206180,6,149724315
728,2,202206180,1,53765478
729,2,202206180,6,17615035
730,2,202206180,11,62792123
731,2,202206180,1,229440259
732,2,202206180,12,68686951
733,2,202206180,12,53307456
734,2,202206180,18,12947133
735,2,202206180,11,47778087
736,2,202206180,8,25459199
737,2,202206180,12,102073103
738,2,202206180,7,130164713
739,2,202206180,7,135557917
740,5,37288137,3,13316235
741,5,37288137,16,56730118
742,5,37288137,11,3671083
743,5,37288137,6,149724315
744,5,37288137,2,108719482
745,5,37288137,1,53765478
746,5,37288137,6,17615035
747,5,37288137,11,62792123
748,5,37288137,1,229440259
749,5,37288137,12,68686951
750,5,37288137,2,130151392
751,5,37288137,12,53307456
752,5,37288137,18,12947133
753,5,37288137,11,47778087
754,5,37288137,8,25459199
755,5,37288137,12,102073103
756,5,37288137,7,130164713
757,5,37288137,2,27032910
758,5,37288137,2,183117513
759,5,37288137,7,135557917
760,3,13316235,16,56730118
761,3,13316235,11,3671083
762,3,13316235,6,149724315
763,3,13316235,2,108719482
764,3,13316235,1,53765478
765,3,13316235,6,17615035
766,3,13316235,11,62792123
767,3,13316235,1,229440259
768,3,13316235,12,68686951
769,3,13316235,2,130151392
770,3,13316235,12,53307456
771,3,13316235,18,12947133
772,3,13316235,11,47778087
773,3,13316235,8,25459199
774,3,13316235,12,102073103
775,3,13316235,7,130164713
776,3,13316235,2,27032910
777,3,13316235,2,183117513
778,3,13316235,7,135557917
779,16,56730118,11,3671083
780,16,56730118,6,149724315
781,16,56730118,2,108719482
782,16,56730118,1,53765478
783,16,56730118,6,17615035
784,16,56730118,11,62792123
785,16,56730118,1,229440259
786,16,56730118,12,68686951
787,16,56730118,2,130151392
788,16,56730118,12,53307456
789,16,56730118,18,12947133
790,16,56730118,11,47778087
791,16,56730118,8,25459199
792,16,56730118,12,102073103
793,16,56730118,7,130164713
794,16,56730118,2,27032910
795,16,56730118,2,183117513
796,16,56730118,7,135557917
797,11,3671083,6,149724315
798,11,3671083,2,108719482
799,11,3671083,1,53765478
800,11,3671083,6,17615035
801,11,3671083,1,229440259
802,11,3671083,12,68686951
803,11,3671083,2,130151392
804,11,3671083,12,53307456
805,11,3671083,18,12947133
806,11,3671083,8,25459199
807,11,3671083,12,102073103
808,11,3671083,7,130164713
809,11,3671083,2,27032910
810,11,3671083,2,183117513
811,11,3671083,7,135557917
812,6,149724315,2,108719482
813,6,149724315,1,53765478
814,6,149724315,11,62792123
815,6,149724315,1,229440259
816,6,149724315,12,68686951
817,6,149724315,2,130151392
818,6,149724315,12,53307456
819,6,149724315,18,12947133
820,6,149724315,11,47778087
821,6,149724315,8,25459199
822,6,149724315,12,102073103
823,6,149724315,7,130164713
824,6,149724315,2,27032910
825,6,149724315,2,183117513
826,6,149724315,7,135557917
827,2,108719482,1,53765478
828,2,108719482,6,17615035
829,2,108719482,11,62792123
830,2,108719482,1,229440259
831,2,108719482,12,68686951
832,2,108719482,12,53307456
833,2,108719482,18,12947133
834,2,108719482,11,47778087
835,2,108719482,8,25459199
836,2,108719482,12,102073103
837,2,108719482,7,130164713
838,2,108719482,7,135557917
839,1,53765478,6,17615035
840,1,53765478,11,62792123
841,1,53765478,12,68686951
842,1,53765478,2,130151392
843,1,53765478,12,53307456
844,1,53765478,18,12947133
845,1,53765478,11,47778087
846,1,53765478,8,25459199
847,1,53765478,12,102073103
848,1,53765478,7,130164713
849,1,53765478,2,27032910
850,1,53765478,2,183117513
851,1,53765478,7,135557917
852,6,17615035,11,62792123
853,6,17615035,1,229440259
854,6,17615035,12,68686951
855,6,17615035,2,130151392
856,6,17615035,12,53307456
857,6,17615035,18,12947133
858,6,17615035,11,47778087
859,6,17615035,8,25459199
860,6,17615035,12,102073103
861,6,17615035,7,130164713
862,6,17615035,2,27032910
863,6,17615035,2,183117513
864,6,17615035,7,135557917
865,11,62792123,1,229440259
866,11,62792123,12,68686951
867,11,62792123,2,130151392
868,11,62792123,12,53307456
869,11,62792123,18,12947133
870,11,62792123,8,25459199
871,11,62792123,12,102073103
872,11,62792123,7,130164713
873,11,62792123,2,27032910
874,11,62792123,2,183117513
875,11,62792123,7,135557917
876,1,229440259,12,68686951
877,1,229440259,2,130151392
878,1,229440259,12,53307456
879,1,229440259,18,12947133
880,1,229440259,11,47778087
881,1,229440259,8,25459199
882,1,229440259,12,102073103
883,1,229440259,7,130164713
884,1,229440259,2,27032910
885,1,229440259,2,183117513
886,1,229440259,7,135557917
887,12,68686951,2,130151392
888,12,68686951,18,12947133
889,12,68686951,11,47778087
890,12,68686951,8,25459199
891,12,68686951,7,130164713
892,12,68686951,2,27032910
893,12,68686951,2,183117513
894,12,68686951,7,135557917
895,2,130151392,12,53307456
896,2,130151392,18,12947133
897,2,130151392,11,47778087
898,2,130151392,8,25459199
899,2,130151392,12,102073103
900,2,130151392,7,130164713
901,2,130151392,7,135557917
902,12,53307456,18,12947133
903,12,53307456,11,47778087
904,12,53307456,8,25459199
905,12,53307456,7,130164713
906,12,53307456,2,27032910
907,12,53307456,2,183117513
908,12,53307456,7,135557917
909,18,12947133,11,47778087
910,18,12947133,8,25459199
911,18,12947133,12,102073103
912,18,12947133,7,130164713
913,18,12947133,2,27032910
914,18,12947133,2,183117513
915,18,12947133,7,135557917
916,11,47778087,8,25459199
917,11,47778087,12,102073103
918,11,47778087,7,130164713
919,11,47778087,2,27032910
920,11,47778087,2,183117513
921,11,47778087,7,135557917
922,8,25459199,12,102073103
923,8,25459199,7,130164713
924,8,25459199,2,27032910
925,8,25459199,2,183117513
926,8,25459199,7,135557917
927,12,102073103,7,130164713
928,12,102073103,2,27032910
929,12,102073103,2,183117513
930,12,102073103,7,135557917
931,7,130164713,2,27032910
932,7,130164713,2,183117513
933,2,27032910,7,135557917
934,2,183117513,7,135557917
935,17,64477785,15,89305198
936,1,86346824,17,82101460
937,1,86346824,17,8188345
938,1,86346824,19,19176903
939,17,82101460,19,19176903
940,17,8188345,19,19176903
941,1,37692481,17,78214186
942,10,63521401,2,27491883
943,12,4538798,14,105620506
944,12,4538798,14,105764503
945,12,4538798,8,60185412
946,14,105620506,8,60185412
947,14,105764503,8,60185412
948,15,65053337,11,73308276
949,8,143723933,4,82818509
950,8,143723933,3,10293131
951,8,143723933,5,149492982
952,8,143723933,X,129539849
953,8,143723933,14,39031919
954,8,143723933,4,109433772
955,8,143723933,11,392614
956,4,82818509,3,10293131
957,4,82818509,5,149492982
958,4,82818509,X,129539849
959,4,82818509,14,39031919
960,4,82818509,11,392614
961,3,10293131,5,149492982
962,3,10293131,X,129539849
963,3,10293131,14,39031919
964,3,10293131,4,109433772
965,3,10293131,11,392614
966,5,149492982,X,129539849
967,5,149492982,14,39031919
968,5,149492982,4,109433772
969,5,149492982,11,392614
970,X,129539849,14,39031919
971,X,129539849,4,109433772
972,X,129539849,11,392614
973,14,39031919,4,109433772
974,14,39031919,11,392614
975,4,109433772,11,392614
976,15,64364304,6,33391823
977,22,44492583,7,26152198
978,22,44492583,6,89926528
979,22,44492583,17,48048329
980,22,44492583,2,177227595
981,7,26152198,22,38200767
982,7,26152198,6,89926528
983,7,26152198,17,48048329
984,7,26152198,2,177227595
985,22,38200767,6,89926528
986,22,38200767,17,48048329
987,22,38200767,2,177227595
988,6,89926528,17,48048329
989,6,89926528,2,177227595
990,17,48048329,2,177227595
991,22,31399604,1,46261196
992,22,31399604,X,54530211
993,22,31399604,9,129608884
994,1,46261196,X,54530211
995,1,46261196,9,129608884
996,X,54530211,9,129608884
997,14,77024543,5,177483394
998,14,77024543,1,234604269
999,5,177483394,1,234604269
1000,1,241847967,12,133079838
1001,1,241847967,19,12666802
1002,1,241847967,20,44751808
